	NODE_ID	PARENT_ID	FK_ID	PART	HIERARCHY_ID	parent_part_id
12564	14054182	14054181	LP39577-9	Ricin toxin Ab.IgM	3	LP39576-1
12565	14054184	14054179	LP39578-7	Ricinus communis DNA	3	LP33246-7
12566	14047694	14047693	LP39579-5	Rickettsia (Proteus OX19) Ab	3	LP16739-2
12567	14047696	14047695	LP39580-3	Rickettsia (Proteus OX2) Ab	3	LP16740-0
12568	14047698	14047697	LP39581-1	Rickettsia (Proteus OXK) Ab	3	LP16741-8
12569	14047708	14047707	LP39582-9	Rickettsia akari Ab	3	LP28471-8
12570	14047714	14047713	LP39583-7	Rickettsia australis Ab	3	LP28472-6
12571	14047716	14047715	LP39584-5	Rickettsia conorii Ab	3	LP18294-6
12572	14047717	14047716	LP39585-2	Rickettsia conorii Ab.IgG	3	LP39584-5
12573	14047718	14047716	LP39586-0	Rickettsia conorii Ab.IgM	3	LP39584-5
12574	14047712	14047711	LP39587-8	Rickettsia honei Ab	3	LP28473-4
12575	14047740	14047739	LP39588-6	Rickettsia prowazekii Ab	3	LP17138-6
12576	14047741	14047740	LP39589-4	Rickettsia prowazekii Ab.IgG	3	LP39588-6
12577	14047742	14047740	LP39590-2	Rickettsia prowazekii Ab.IgM	3	LP39588-6
12578	14047743	14047739	LP39591-0	Rickettsia prowazekii RNA	3	LP17138-6
12579	14047724	14047723	LP39592-8	Rickettsia rickettsii Ab	3	LP16743-4
12580	14047725	14047724	LP39593-6	Rickettsia rickettsii Ab.IgG	3	LP39592-8
12581	14047726	14047724	LP39594-4	Rickettsia rickettsii Ab.IgM	3	LP39592-8
12582	14047727	14047723	LP39595-1	Rickettsia rickettsii Ag	3	LP16743-4
12583	14047729	14047723	LP39596-9	Rickettsia rickettsii RNA	3	LP16743-4
12584	14047731	14047730	LP39597-7	Rickettsia sibirica Ab	3	LP28474-2
12585	14047699	14047690	LP39598-5	Rickettsia sp Ab	3	LP16742-6
12586	14047700	14047699	LP39599-3	Rickettsia sp Ab.IgG	3	LP39598-5
12587	14047701	14047699	LP39600-9	Rickettsia sp Ab.IgM	3	LP39598-5
12588	14047691	14047690	LP39601-7	Rickettsia sp identified	3	LP16742-6
12589	14047732	14047702	LP39602-5	Rickettsia spotted fever group Ab	3	LP14235-3
12590	14047733	14047732	LP39603-3	Rickettsia spotted fever group Ab.IgG	3	LP39602-5
12591	14047734	14047732	LP39604-1	Rickettsia spotted fever group Ab.IgM	3	LP39602-5
12592	14047737	14047702	LP39605-8	Rickettsia spotted fever group RNA	3	LP14235-3
12593	14047745	14047744	LP39606-6	Rickettsia typhi Ab	3	LP14234-6
12594	14047746	14047745	LP39607-4	Rickettsia typhi Ab.IgA	3	LP39606-6
12595	14047747	14047745	LP39608-2	Rickettsia typhi Ab.IgG	3	LP39606-6
12596	14047748	14047745	LP39609-0	Rickettsia typhi Ab.IgM	3	LP39606-6
12597	14047749	14047738	LP39610-8	Rickettsia typhus group Ab	3	LP16745-9
12598	14047750	14047749	LP39611-6	Rickettsia typhus group Ab.IgG	3	LP39610-8
12599	14047751	14047749	LP39612-4	Rickettsia typhus group Ab.IgM	3	LP39610-8
12600	14050695	14050694	LP39613-2	Rift valley fever virus Ab	3	LP19936-1
12601	14050698	14050694	LP39614-0	Rift valley fever virus Ag	3	LP19936-1
12602	14050700	14050699	LP39615-7	Rinderpest virus Ab	3	LP19937-9
12603	14050701	14050699	LP39616-5	Rinderpest virus Ag	3	LP19937-9
12604	14050702	14050699	LP39617-3	Rinderpest virus RNA	3	LP19937-9
12605	14066180	14066179	LP39618-1	RNA Ab	3	LP19275-4
12606	14066193	14066181	LP39619-9	RNA polymerase I+II+III Ab	3	LP18361-3
12607	14050704	14050703	LP39620-7	Ross river virus Ab	3	LP14417-7
12608	48356098	48356099	LP39620-7	Ross river virus Ab	3	LP14417-7
12609	14050706	14050704	LP39621-5	Ross river virus Ab.IgG	3	LP39620-7
12610	48356096	48356098	LP39621-5	Ross river virus Ab.IgG	3	LP39620-7
12611	14050705	14050704	LP39622-3	Ross river virus Ab.IgM	3	LP39620-7
12612	48356095	48356098	LP39622-3	Ross river virus Ab.IgM	3	LP39620-7
12613	14050205	14050204	LP39623-1	Rotavirus Ab	3	LP14844-2
12614	14383065	14383072	LP39623-1	Rotavirus Ab	3	LP14844-2
12615	14050207	14050205	LP39624-9	Rotavirus Ab.IgG	3	LP39623-1
12616	14383063	14383072	LP39624-9	Rotavirus Ab.IgG	3	LP14844-2
12617	14050208	14050205	LP39625-6	Rotavirus Ab.IgM	3	LP39623-1
12618	14383062	14383072	LP39625-6	Rotavirus Ab.IgM	3	LP14844-2
12619	14050209	14050204	LP39626-4	Rotavirus Ag	3	LP14844-2
12620	14383061	14383072	LP39626-4	Rotavirus Ag	3	LP14844-2
12621	14050211	14050204	LP39627-2	Rotavirus identified	3	LP14844-2
12622	14383057	14383072	LP39627-2	Rotavirus identified	3	LP14844-2
12623	14050212	14050204	LP39628-0	Rotavirus RNA	3	LP14844-2
12624	14383054	14050269	LP39628-0	Rotavirus RNA	3	LP30610-7
12625	14050210	14050204	LP39629-8	Rotavirus dsRNA	3	LP14844-2
12626	14383058	14383072	LP39629-8	Rotavirus dsRNA	3	LP14844-2
12627	14050218	14050217	LP39630-6	Rubella virus Ab	3	LP14416-9
12628	14050219	14050218	LP39631-4	Rubella virus Ab.IgG	3	LP39630-6
12629	14050221	14050218	LP39632-2	Rubella virus Ab.IgM	3	LP39630-6
12630	14050222	14050217	LP39633-0	Rubella virus Ag	3	LP14416-9
12631	14050224	14050217	LP39634-8	Rubella virus identified	3	LP14416-9
12632	14058979	14058977	LP39635-5	Rubus idaeus Ab.IgG	3	LP39636-3
12633	14058977	14058976	LP39636-3	Rubus idaeus Ab	3	LP17599-9
12634	14057442	14057440	LP39637-1	Ruditapes spp Ab.IgG	3	LP39638-9
12635	14057440	14057439	LP39638-9	Ruditapes spp Ab	3	LP16951-3
12636	14060380	14060378	LP39639-7	Rumex acetosella Ab.IgG	3	LP39640-5
12637	14060378	14060377	LP39640-5	Rumex acetosella Ab	3	LP14433-4
12638	14060531	14060529	LP39641-3	Rumex crispus Ab.IgG	3	LP39642-1
12639	14060529	14060528	LP39642-1	Rumex crispus Ab	3	LP17182-4
12640	14061086	14061084	LP39643-9	S Ab	3	LP15241-0
12641	14061085	14061084	LP39644-7	S Ag	3	LP15241-0
12642	14064339	14064099	LP39645-4	S-100 Ag	3	LP57347-4
12643	14048806	14048805	LP39646-2	Saccharomonospora viridis Ab	3	LP16748-3
12644	14048807	14048806	LP39647-0	Saccharomonospora viridis Ab.IgG	3	LP39646-2
12645	14059775	14059774	LP39648-8	Saccharomyces cerevisiae Ab.IgA	3	LP39649-6
12646	14059774	14059773	LP39649-6	Saccharomyces cerevisiae Ab	3	LP16863-0
12647	14059777	14059774	LP39650-4	Saccharomyces cerevisiae Ab.IgG	3	LP39649-6
12648	14048802	14048801	LP39651-2	Saccharopolyspora rectivirgula Ab	3	LP16723-6
12649	14058448	14058447	LP39651-2	Saccharopolyspora rectivirgula Ab	3	LP16723-6
12650	14048803	14048802	LP39652-0	Saccharopolyspora rectivirgula Ab.IgG	3	LP39651-2
12651	14058450	14058448	LP39652-0	Saccharopolyspora rectivirgula Ab.IgG	3	LP39651-2
12652	14060420	14060418	LP39653-8	Saccharum officinarum Ab.IgG	3	LP39654-6
12653	14060418	14060417	LP39654-6	Saccharum officinarum Ab	3	LP17634-4
12654	14050230	14050229	LP39655-3	Saint Louis encephalitis virus Ab	3	LP14232-0
12655	14050231	14050230	LP39656-1	Saint Louis encephalitis virus Ab.IgG	3	LP39655-3
12656	14050233	14050230	LP39657-9	Saint Louis encephalitis virus Ab.IgM	3	LP39655-3
12657	14050234	14050229	LP39658-7	Saint Louis encephalitis virus Ag	3	LP14232-0
12658	14050235	14050229	LP39659-5	Saint Louis encephalitis virus RNA	3	LP14232-0
12659	14066194	34184477	LP39660-3	Salivary gland Ab	3	LP16749-1
12660	14066195	14066194	LP39661-1	Salivary gland Ab.IgA	3	LP39660-3
12661	14057600	14057598	LP39662-9	Salmo salar Ab.IgG	3	LP39663-7
12662	14057598	14057597	LP39663-7	Salmo salar Ab	3	LP13958-1
12663	14047775	14047774	LP39664-5	Salmonella abortus equi Ab	3	LP19938-7
12664	14047777	14047776	LP39665-2	Salmonella abortus ovis Ab	3	LP19939-5
12665	14047779	14047778	LP39666-0	Salmonella arizonae Ab	3	LP18851-3
12666	14047786	14047785	LP39667-8	Salmonella enteritidis Ab.IgG	3	LP39668-6
12667	14047785	14047784	LP39668-6	Salmonella enteritidis Ab	3	LP19940-3
12668	14047788	14047787	LP39669-4	Salmonella enteritidis H Ab	3	LP31825-0
12669	14047790	14047789	LP39670-2	Salmonella gallinarum Ab	3	LP19941-1
12670	14047791	14047789	LP39671-0	Salmonella gallinarum DNA	3	LP19941-1
12671	14047795	14047794	LP39672-8	Salmonella paratyphi A Ab	3	LP15185-9
12672	14047797	14047796	LP39673-6	Salmonella paratyphi A H Ab	3	LP16751-7
12673	14047799	14047798	LP39674-4	Salmonella paratyphi A O Ab	3	LP16752-5
12674	14047801	14047800	LP39675-1	Salmonella paratyphi B Ab	3	LP15186-7
12675	14047803	14047802	LP39676-9	Salmonella paratyphi B H Ab	3	LP16753-3
12676	14047805	14047804	LP39677-7	Salmonella paratyphi B O Ab	3	LP16754-1
12677	14047811	14047810	LP39678-5	Salmonella paratyphi C H Ab	3	LP16755-8
12678	14047809	14047808	LP39679-3	Salmonella paratyphi C O Ab	3	LP16756-6
12679	14047813	14047812	LP39680-1	Salmonella pullorum Ab	3	LP14281-7
12680	14047814	14047812	LP39681-9	Salmonella pullorum DNA	3	LP14281-7
12681	14047758	14047757	LP39682-7	Salmonella sp Ab	3	LP16750-9
12682	14047759	14047758	LP39683-5	Salmonella sp Ab.IgA	3	LP39682-7
12683	14047760	14047758	LP39684-3	Salmonella sp Ab.IgG	3	LP39682-7
12684	14047761	14047758	LP39685-0	Salmonella sp Ab.IgM	3	LP39682-7
12685	14047765	14047757	LP39686-8	Salmonella sp identified	3	LP16750-9
12686	14047766	14047765	LP39687-6	Salmonella & Shigella sp identified	3	LP39686-8
12687	14047842	14047841	LP39687-6	Salmonella & Shigella sp identified	3	LP39739-5
12688	14047819	14047818	LP39689-2	Salmonella typhi H Ab	3	LP16757-4
12689	14047821	14047820	LP39690-0	Salmonella typhi H D Ab	3	LP19215-0
12690	14047823	14047822	LP39692-6	Salmonella typhi O Ab	3	LP14320-3
12691	14047825	14047824	LP39693-4	Salmonella typhi O D Ab	3	LP19214-3
12692	14047829	14047828	LP39694-2	Salmonella typhimurium Ab	3	LP14282-5
12693	14047831	14047830	LP39695-9	Salmonella typhimurium H Ab	3	LP31826-8
12694	14060371	14060369	LP39696-7	Salsola kali Ab.IgG	3	LP39697-5
12695	14060369	14060368	LP39697-5	Salsola kali Ab	3	LP13929-2
12696	14060358	14060356	LP39698-3	Salvia officinalis Ab.IgG	3	LP39699-1
12697	14060356	14060355	LP39699-1	Salvia officinalis Ab	3	LP17611-2
12698	14059393	14059391	LP39700-7	Sambucus nigra Ab.IgG	3	LP39701-5
12699	14059391	14059390	LP39701-5	Sambucus nigra Ab	3	LP16968-7
12700	14048796	14048795	LP39702-3	Sarcocystis neurona Ab	3	LP19639-1
12701	14048797	14048795	LP39703-1	Sarcocystis neurona Ag	3	LP19639-1
12702	14048799	14048798	LP39704-9	Sarcoptes scabiei identified	3	LP18000-7
12703	14057606	14057605	LP39705-6	Sardine Ab.IgG	3	LP39706-4
12704	14057605	14057604	LP39706-4	Sardine Ab	3	LP15139-6
12705	14048970	14048969	LP39707-2	SARS coronavirus Ab.IgG	3	LP39708-0
12706	14048969	14048968	LP39708-0	SARS coronavirus Ab	3	LP35807-4
12707	14048971	14048969	LP39709-8	SARS coronavirus Ab.IgM	3	LP39708-0
12708	14048972	14048968	LP39710-6	SARS coronavirus identified	3	LP35807-4
12709	14048973	14048968	LP39711-4	SARS coronavirus RNA	3	LP35807-4
12710	14048975	14048974	LP39712-2	SARS coronavirus Urbani Ab	3	LP31724-5
12711	14048976	14048974	LP39713-0	SARS coronavirus Urbani RNA	3	LP31724-5
12712	14048547	14048546	LP39714-8	Schistosoma haematobium Ab	3	LP21110-9
12713	66468531	66468532	LP39714-8	Schistosoma haematobium Ab	3	LP21110-9
12714	14048549	14048548	LP39715-5	Schistosoma japonicum Ab	3	LP17152-7
12715	14048551	14048550	LP39716-3	Schistosoma mansoni Ab	3	LP17153-5
12716	14048543	14048541	LP39717-1	Schistosoma sp Ab	3	LP14845-9
12717	14048544	14048543	LP39718-9	Schistosoma sp Ab.IgG	3	LP39717-1
12718	14048545	14048543	LP39719-7	Schistosoma sp Ab.IgM	3	LP39717-1
12719	14048542	14048541	LP39720-5	Schistosoma sp identified	3	LP14845-9
12720	14065635	14065634	LP39721-3	SCL-70 extractable nuclear Ab	3	LP16758-2
12721	14065636	14065635	LP39722-1	SCL-70 extractable nuclear Ab.IgG	3	LP39721-3
12722	14059154	14059152	LP39723-9	Secale cereale Ab.IgG	3	LP39724-7
12723	14059152	14059151	LP39724-7	Secale cereale Ab	3	LP13933-4
12724	14050708	14050707	LP39725-4	Semliki Forest virus Ab	3	LP21133-1
12725	14064341	14064099	LP39726-2	Serotonin Ag	3	LP57347-4
12726	14059634	14059633	LP39727-0	Sesamum indicum Ab.IgG	3	LP39728-8
12727	14059633	14059632	LP39728-8	Sesamum indicum Ab	3	LP14052-2
12728	14047847	14047845	LP39729-6	Shigella boydii Ab	3	LP17983-5
12729	14047846	14047845	LP39730-4	Shigella boydii Ag	3	LP17983-5
12730	14047850	14047848	LP39731-2	Shigella dysenteriae Ab	3	LP17984-3
12731	14047849	14047848	LP39732-0	Shigella dysenteriae Ag	3	LP17984-3
12732	14047853	14047851	LP39733-8	Shigella flexneri Ab	3	LP17985-0
12733	14047852	14047851	LP39734-6	Shigella flexneri Ag	3	LP17985-0
12734	14047856	14047854	LP39735-3	Shigella sonnei Ab	3	LP17986-8
12735	14047855	14047854	LP39736-1	Shigella sonnei Ag	3	LP17986-8
12736	14047839	14047838	LP39737-9	Shigella sp Ab	3	LP19217-6
12737	14047840	14047838	LP39738-7	Shigella sp DNA	3	LP19217-6
12738	14047841	14047838	LP39739-5	Shigella sp identified	3	LP19217-6
12739	14065735	14065734	LP39740-3	Ganglioside GQ1a Ab.IgM	3	LP39741-1
12740	14065734	14065733	LP39741-1	Ganglioside GQ1a Ab	3	LP19218-4
12741	14066219	14066218	LP39745-2	Signal recognition particle Ab	3	LP31710-4
12742	14058727	14058724	LP39746-0	Silicone Ab.IgA	3	LP39747-8
12743	14066222	14066221	LP39746-0	Silicone Ab.IgA	3	LP39747-8
12744	14058724	14058723	LP39747-8	Silicone Ab	3	LP17967-8
12745	14066221	14066220	LP39747-8	Silicone Ab	3	LP17967-8
12746	14058726	14058724	LP39748-6	Silicone Ab.IgG	3	LP39747-8
12747	14066223	14066221	LP39748-6	Silicone Ab.IgG	3	LP39747-8
12748	14058725	14058724	LP39749-4	Silicone Ab.IgM	3	LP39747-8
12749	14066224	14066221	LP39749-4	Silicone Ab.IgM	3	LP39747-8
12750	14050710	14050709	LP39750-2	Sindbis virus Ab	3	LP21131-5
12751	14065638	14065637	LP39751-0	Sjogrens syndrome-A extractable nuclear Ab	3	LP16760-8
12752	14065639	14065638	LP39752-8	Sjogrens syndrome-A extractable nuclear Ab.IgG	3	LP39751-0
12753	14065646	14065645	LP39753-6	Sjogrens syndrome-A extractable nuclear Ab+Sjogrens syndrome-B extractable nuclear Ab	3	LP28892-5
12754	14065648	14065647	LP39754-4	Sjogrens syndrome-B extractable nuclear Ab	3	LP16761-6
12755	14065649	14065648	LP39755-1	Sjogrens syndrome-B extractable nuclear Ab.IgG	3	LP39754-4
12756	14061958	14061957	LP39756-9	SmIg Ag	3	LP31510-8
12757	14065651	14065650	LP39757-7	Smith extractable nuclear Ab	3	LP15058-8
12758	14065652	14065651	LP39758-5	Smith extractable nuclear Ab.IgG	3	LP39757-7
12759	14065654	14065653	LP39759-3	Smith extractable nuclear Ab+Ribonucleoprotein extractable nuclear Ab	3	LP18538-6
12760	14065655	14065654	LP39760-1	Smith extractable nuclear Ab+Ribonucleoprotein extractable nuclear Ab.IgG	3	LP39759-3
12761	14066321	14066320	LP39761-9	Smooth muscle Ab	3	LP16762-4
12762	14066322	14066321	LP39762-7	Smooth muscle Ab.IgG	3	LP39761-9
12763	14057592	14057590	LP39763-5	Snapper red Ab.IgG	3	LP39764-3
12764	14057590	14057589	LP39764-3	Snapper red Ab	3	LP19382-8
12765	14050237	14050236	LP39765-0	Snowshoe hare virus Ab	3	LP21136-4
12766	14050238	14050237	LP39766-8	Snowshoe hare virus Ab.IgM	3	LP39765-0
12767	14060016	14060014	LP39767-6	Solanum melongena Ab.IgG	3	LP39768-4
12768	14060014	14060013	LP39768-4	Solanum melongena Ab	3	LP17395-2
12769	14060293	14060291	LP39769-2	Solanum tuberosum Ab.IgG	3	LP39770-0
12770	14060291	14060290	LP39770-0	Solanum tuberosum Ab	3	LP17053-7
12771	14057643	14057641	LP39771-8	Solea solea Ab.IgG	3	LP39772-6
12772	14057641	14057640	LP39772-6	Solea solea Ab	3	LP17628-6
12773	14057777	14057776	LP39773-4	Solenopsis geminata Ab.IgG	3	LP39774-2
12774	14057776	14057775	LP39774-2	Solenopsis geminata Ab	3	LP17293-9
12775	14060078	14060076	LP39775-9	Solidago virgaurea Ab.IgG	3	LP39776-7
12776	14060076	14060075	LP39776-7	Solidago virgaurea Ab	3	LP16985-1
12777	14064343	14064099	LP39777-5	Somatostatin Ag	3	LP57347-4
12778	14066233	14066232	LP39778-3	Somatotropin Ab	3	LP14695-8
12779	14064344	14064099	LP39779-1	Somatotropin Ag	3	LP57347-4
12780	14059092	14059090	LP39780-9	Sorghum halepense Ab.IgG	3	LP39781-7
12781	14059090	14059089	LP39781-7	Sorghum halepense Ab	3	LP13953-2
12782	14061996	14061990	LP39782-5	Spermatozoa Ab	3	LP32818-4
12783	14066239	14066238	LP39782-5	Spermatozoa Ab	3	LP14765-9
12784	14062121	26947258	LP39782-5	Spermatozoa Ab	3	LP7798-4
12785	14061998	14061996	LP39783-3	Spermatozoa Ab.IgA	3	LP39782-5
12786	14062122	14062121	LP39783-3	Spermatozoa Ab.IgA	3	LP39782-5
12787	14066240	14066239	LP39783-3	Spermatozoa Ab.IgA	3	LP39782-5
12788	14061999	14061996	LP39784-1	Spermatozoa Ab.IgG	3	LP39782-5
12789	14062124	14062121	LP39784-1	Spermatozoa Ab.IgG	3	LP39782-5
12790	14066242	14066239	LP39784-1	Spermatozoa Ab.IgG	3	LP39782-5
12791	14062000	14061996	LP39785-8	Spermatozoa Ab.IgM	3	LP39782-5
12792	14062126	14062121	LP39785-8	Spermatozoa Ab.IgM	3	LP39782-5
12793	14066243	14066239	LP39785-8	Spermatozoa Ab.IgM	3	LP39782-5
12794	14062095	14062092	LP39786-6	Spermatozoa.head Ab.IgA	3	LP39787-4
12795	14062092	14062091	LP39787-4	Spermatozoa.head Ab	3	LP34798-6
12796	14062094	14062092	LP39788-2	Spermatozoa.head Ab.IgG	3	LP39787-4
12797	14062093	14062092	LP39789-0	Spermatozoa.head Ab.IgM	3	LP39787-4
12798	14062101	14062098	LP39790-8	Spermatozoa.midpiece Ab.IgA	3	LP39791-6
12799	14062098	14062097	LP39791-6	Spermatozoa.midpiece Ab	3	LP34799-4
12800	14062100	14062098	LP39792-4	Spermatozoa.midpiece Ab.IgG	3	LP39791-6
12801	14062099	14062098	LP39793-2	Spermatozoa.midpiece Ab.IgM	3	LP39791-6
12802	14062110	14062107	LP39794-0	Spermatozoa.tail Ab.IgA	3	LP39795-7
12803	14062107	14062106	LP39795-7	Spermatozoa.tail Ab	3	LP34801-8
12804	14062109	14062107	LP39796-5	Spermatozoa.tail Ab.IgG	3	LP39795-7
12805	14062108	14062107	LP39797-3	Spermatozoa.tail Ab.IgM	3	LP39795-7
12806	14062118	14062115	LP39798-1	Spermatozoa.tail tip Ab.IgA	3	LP39799-9
12807	14062115	14062114	LP39799-9	Spermatozoa.tail tip Ab	3	LP34800-0
12808	14062117	14062115	LP39800-5	Spermatozoa.tail tip Ab.IgG	3	LP39799-9
12809	14062116	14062115	LP39801-3	Spermatozoa.tail tip Ab.IgM	3	LP39799-9
12810	14058458	14058456	LP39802-1	Sphacelotheca cruenta Ab.IgG	3	LP39803-9
12811	14058456	14058455	LP39803-9	Sphacelotheca cruenta Ab	3	LP17625-2
12812	14060408	14060406	LP39804-7	Spinacia oleracea Ab.IgG	3	LP39805-4
12813	14060406	14060405	LP39805-4	Spinacia oleracea Ab	3	LP17221-0
12814	14047858	14047857	LP39806-2	Spirillum minus Ab	3	LP16763-2
12815	14048401	14048400	LP39807-0	Sporothrix schenckii Ab	3	LP16764-0
12816	14048404	14048401	LP39808-8	Sporothrix schenckii Ab.IgA	3	LP39807-0
12817	14048403	14048401	LP39809-6	Sporothrix schenckii Ab.IgG	3	LP39807-0
12818	14048402	14048401	LP39810-4	Sporothrix schenckii Ab.IgM	3	LP39807-0
12819	14053403	14053368	LP39811-2	Squamous cell carcinoma Ag	3	LP31412-7
12820	14060425	14060423	LP39812-0	Squash summer Ab.IgG	3	LP39813-8
12821	14060423	14060422	LP39813-8	Squash summer Ab	3	LP17631-0
12822	14060536	14060534	LP39814-6	Squash yellow Ab.IgG	3	LP39815-3
12823	14060534	14060533	LP39815-3	Squash yellow Ab	3	LP17632-8
12824	14060545	14060543	LP39816-1	Squash zucchini Ab.IgG	3	LP39817-9
12825	14060543	14060542	LP39817-9	Squash zucchini Ab	3	LP14321-1
12826	14058470	14058469	LP39818-7	Stachybotrys chartarum Ab.IgA	3	LP39819-5
12827	14058469	14058468	LP39819-5	Stachybotrys chartarum Ab	3	LP20848-5
12828	14058472	14058469	LP39820-3	Stachybotrys chartarum Ab.IgG	3	LP39819-5
12829	14047868	14047864	LP39821-1	Staphylococcus aureus Ab	3	LP16662-6
12830	14047887	14047864	LP39822-9	Staphylococcus aureus rRNA	3	LP16662-6
12831	14047878	14047876	LP39823-7	Staphylococcus aureus enterotoxin B Ab	3	LP14322-9
12832	14058478	14058476	LP39823-7	Staphylococcus aureus enterotoxin B Ab	3	LP14322-9
12833	14047893	14047892	LP39824-5	Staphylococcus aureus toxin 1 Ab	3	LP14323-7
12834	27283475	14047865	LP39825-2	Staphylococcus aureus.methicillin resistant DNA	3	LP34425-6
12835	14051374	14051279	LP39825-2	Staphylococcus aureus.methicillin resistant DNA	3	LP64213-9
12836	14047860	14047859	LP39826-0	Staphylococcus sp identified	3	LP19642-5
12837	14047896	14047864	LP39827-8	Staphylolysin Ab	3	LP16662-6
12838	14058494	14058492	LP39828-6	Stemphylium botryosum Ab.IgG	3	LP39829-4
12839	14058492	14058491	LP39829-4	Stemphylium botryosum Ab	3	LP17075-0
12840	14047915	14047914	LP39830-2	Streptobacillus moniliformis Ab	3	LP16766-5
12841	14048061	14048060	LP39831-0	Streptococcal hyaluronidase Ab	3	LP16717-8
12842	14047931	14047924	LP39832-8	Streptococcus agalactiae Ag	3	LP14405-2
12843	14047930	14047924	LP39833-6	Streptococcus agalactiae identified	3	LP14405-2
12844	14047929	14047924	LP39834-4	Streptococcus agalactiae rRNA	3	LP14405-2
12845	14047944	14047943	LP39835-1	Streptococcus pneumoniae Ab	3	LP14410-2
12846	14047945	14047944	LP39836-9	Streptococcus pneumoniae Ab.IgG	3	LP39835-1
12847	14047946	14047944	LP39837-7	Streptococcus pneumoniae Ab.IgM	3	LP39835-1
12848	14047951	14047943	LP39838-5	Streptococcus pneumoniae Ag	3	LP14410-2
12849	14047957	14047943	LP39839-3	Streptococcus pneumoniae rRNA	3	LP14410-2
12850	26740138	26740139	LP39840-1	Streptococcus pneumoniae 1 Ab	3	LP17896-9
12851	26740137	26740139	LP39841-9	Streptococcus pneumoniae 1 Ab.IgG	3	LP17896-9
12852	26740130	26740131	LP39842-7	Streptococcus pneumoniae 12 Ab	3	LP14406-0
12853	26740129	26740131	LP39843-5	Streptococcus pneumoniae 12 Ab.IgG	3	LP14406-0
12854	26740120	26740121	LP39844-3	Streptococcus pneumoniae 12f Ab	3	LP269125-3
12855	26740119	26740121	LP39845-0	Streptococcus pneumoniae 12f Ab.IgG	3	LP269125-3
12856	26740115	26740116	LP39846-8	Streptococcus pneumoniae 14 Ab	3	LP14407-8
12857	26740114	26740116	LP39847-6	Streptococcus pneumoniae 14 Ab.IgG	3	LP14407-8
12858	26740100	26740102	LP39848-4	Streptococcus pneumoniae 17 Ab.IgG	3	LP35696-1
12859	26740101	26740102	LP39849-2	Streptococcus pneumoniae 17 Ab	3	LP35696-1
12860	26740094	26740096	LP39850-0	Streptococcus pneumoniae 18 Ab.IgG	3	LP30775-8
12861	26740095	26740096	LP39851-8	Streptococcus pneumoniae 18 Ab	3	LP30775-8
12862	26740091	26740092	LP39852-6	Streptococcus pneumoniae 18c Ab	3	LP269126-1
12863	26740090	26740092	LP39853-4	Streptococcus pneumoniae 18c Ab.IgG	3	LP269126-1
12864	26740084	26740085	LP39855-9	Streptococcus pneumoniae 19 Ab	3	LP18282-1
12865	26740083	26740085	LP39856-7	Streptococcus pneumoniae 19 Ab.IgG	3	LP18282-1
12866	26740076	26740077	LP39857-5	Streptococcus pneumoniae 19f Ab	3	LP269127-9
12867	26740075	26740077	LP39858-3	Streptococcus pneumoniae 19f Ab.IgG	3	LP269127-9
