# curie_map:
#   linkml: https://w3id.org/linkml/
#   sempav: https://w3id.org/sempav
#   loinc: https://loinc.org/ 
#   CHEBI: http://purl.obolibrary.org/obo/CHEBI_
#   skos: http://www.w3.org/2004/02/skos/core#
# license: https://github.com/mapping-commons/mapping-commons.github.io/blob/main/docs/original_license_applies.md
# mapping_date: '2022-02-23'
# mapping_set_id: http://w3id.org/mapping_commons/disease-mappings/onto-icd10
# mapping_tool: https://github.com/mapping-commons/sssom-py
subject_id	predicate_id	object_id	object_label	mapping_justification
loinc:LP16304-5	skos:exactMatch	CHEBI:9741	Tripelennamine	sempav:HumanCuration
loinc:LP16305-2	skos:exactMatch	CHEBI:60654	valproate	sempav:HumanCuration
loinc:LP16306-0	skos:exactMatch	CHEBI:28001	vancomycin	sempav:HumanCuration
loinc:LP16307-8	skos:exactMatch	CHEBI:9948	verapamil	sempav:HumanCuration
loinc:LP16309-4	skos:exactMatch	CHEBI:10033	warfarin	sempav:HumanCuration
loinc:LP16310-2	skos:exactMatch	CHEBI:135357	zimeldine	sempav:HumanCuration
loinc:LP16315-1	skos:exactMatch	CHEBI:134961	carbromal	sempav:HumanCuration
loinc:LP16316-9	skos:exactMatch	CHEBI:28142	chloral hydrate	sempav:HumanCuration
loinc:LP16319-3	skos:exactMatch	CHEBI:8310	Polymyxin B sulfate	sempav:HumanCuration
loinc:LP16322-7	skos:exactMatch	CHEBI:5520	gonadorelin	sempav:HumanCuration
loinc:LP16328-4	skos:exactMatch	CHEBI:15765	L-dopa	sempav:HumanCuration
loinc:LP16332-6	skos:exactMatch	CHEBI:51352	benzylpenicillin benzathine	sempav:HumanCuration
loinc:LP16333-4	skos:exactMatch	CHEBI:7963	benzylpenicillin potassium	sempav:HumanCuration
loinc:LP16334-2	skos:exactMatch	CHEBI:52154	benzylpenicillin procaine	sempav:HumanCuration
loinc:LP16335-9	skos:exactMatch	CHEBI:7967	phenoxymethylpenicillin potassium	sempav:HumanCuration
loinc:LP16339-1	skos:exactMatch	CHEBI:9328	sulfadiazine	sempav:HumanCuration
loinc:LP16470-4	skos:exactMatch	CHEBI:5940	Interleukin-2	sempav:HumanCuration
loinc:LP16744-2	skos:exactMatch	CHEBI:10110	zidovudine	sempav:HumanCuration
loinc:LP16787-1	skos:exactMatch	CHEBI:3371	capreomycin	sempav:HumanCuration
loinc:LP16798-8	skos:exactMatch	CHEBI:15347	acetone	sempav:HumanCuration
loinc:LP16799-6	skos:exactMatch	CHEBI:28217	acrylonitrile	sempav:HumanCuration
loinc:LP16800-2	skos:exactMatch	CHEBI:28984	aluminium atom	sempav:HumanCuration
loinc:LP16801-0	skos:exactMatch	CHEBI:30513	antimony atom	sempav:HumanCuration
loinc:LP16802-8	skos:exactMatch	CHEBI:27563	arsenic atom	sempav:HumanCuration
loinc:LP16803-6	skos:exactMatch	CHEBI:32594	barium atom	sempav:HumanCuration
loinc:LP16804-4	skos:exactMatch	CHEBI:16716	benzene	sempav:HumanCuration
loinc:LP16805-1	skos:exactMatch	CHEBI:30501	beryllium atom	sempav:HumanCuration
loinc:LP16806-9	skos:exactMatch	CHEBI:33301	bismuth atom	sempav:HumanCuration
loinc:LP16807-7	skos:exactMatch	CHEBI:34584	boldenone	sempav:HumanCuration
loinc:LP16808-5	skos:exactMatch	CHEBI:27560	boron atom	sempav:HumanCuration
loinc:LP16809-3	skos:exactMatch	CHEBI:3210	bufotenin	sempav:HumanCuration
loinc:LP16810-1	skos:exactMatch	CHEBI:28628	cadmium	sempav:HumanCuration
loinc:LP16811-9	skos:exactMatch	CHEBI:60270	caesium ion	sempav:HumanCuration
loinc:LP16812-7	skos:exactMatch	CHEBI:28073	chromium atom	sempav:HumanCuration
loinc:LP16814-3	skos:exactMatch	CHEBI:28694	copper atom	sempav:HumanCuration
loinc:LP16815-0	skos:exactMatch	CHEBI:17514	cyanide	sempav:HumanCuration
loinc:LP16816-8	skos:exactMatch	CHEBI:34682	diazinon	sempav:HumanCuration
loinc:LP16818-4	skos:exactMatch	CHEBI:17051	fluoride	sempav:HumanCuration
loinc:LP16819-2	skos:exactMatch	CHEBI:16842	formaldehyde	sempav:HumanCuration
loinc:LP16820-0	skos:exactMatch	CHEBI:49631	gallium atom	sempav:HumanCuration
loinc:LP16821-8	skos:exactMatch	CHEBI:30441	germanium atom	sempav:HumanCuration
loinc:LP16822-6	skos:exactMatch	CHEBI:29287	gold atom	sempav:HumanCuration
loinc:LP16824-2	skos:exactMatch	CHEBI:30430	indium atom	sempav:HumanCuration
loinc:LP16826-7	skos:exactMatch	CHEBI:6651	malathion	sempav:HumanCuration
loinc:LP16827-5	skos:exactMatch	CHEBI:18291	manganese atom	sempav:HumanCuration
loinc:LP16828-3	skos:exactMatch	CHEBI:28685	molybdenum atom	sempav:HumanCuration
loinc:LP16829-1	skos:exactMatch	CHEBI:28112	nickel atom	sempav:HumanCuration
loinc:LP16830-9	skos:exactMatch	CHEBI:34905	paraquat	sempav:HumanCuration
loinc:LP16831-7	skos:exactMatch	CHEBI:17642	pentachlorophenol	sempav:HumanCuration
loinc:LP16832-5	skos:exactMatch	CHEBI:53156	polychlorobiphenyl	sempav:HumanCuration
loinc:LP16833-3	skos:exactMatch	CHEBI:33322	rubidium atom	sempav:HumanCuration
loinc:LP16834-1	skos:exactMatch	CHEBI:48123	silicate ion	sempav:HumanCuration
loinc:LP16835-8	skos:exactMatch	CHEBI:33324	strontium atom	sempav:HumanCuration
loinc:LP16836-6	skos:exactMatch	CHEBI:30452	tellurium atom	sempav:HumanCuration
loinc:LP16837-4	skos:exactMatch	CHEBI:30440	thallium	sempav:HumanCuration
loinc:LP16838-2	skos:exactMatch	CHEBI:27007	tin atom	sempav:HumanCuration
loinc:LP16839-0	skos:exactMatch	CHEBI:33341	titanium atom	sempav:HumanCuration
loinc:LP16840-8	skos:exactMatch	CHEBI:17578	toluene	sempav:HumanCuration
loinc:LP16841-6	skos:exactMatch	CHEBI:27214	uranium atom	sempav:HumanCuration
loinc:LP16842-4	skos:exactMatch	CHEBI:27698	vanadium atom	sempav:HumanCuration
loinc:LP16843-2	skos:exactMatch	CHEBI:27338	xylene	sempav:HumanCuration
loinc:LP16845-7	skos:exactMatch	CHEBI:3311	calcium carbonate	sempav:HumanCuration
loinc:LP16846-5	skos:exactMatch	CHEBI:60579	calcium oxalate	sempav:HumanCuration
loinc:LP16847-3	skos:exactMatch	CHEBI:77635	calcium phosphate	sempav:HumanCuration
loinc:LP16875-4	skos:exactMatch	CHEBI:17883	hydrogen chloride	sempav:HumanCuration
loinc:LP16970-3	skos:exactMatch	CHEBI:27561	oxirane	sempav:HumanCuration
loinc:LP17101-4	skos:exactMatch	CHEBI:3479	cefadroxil	sempav:HumanCuration
loinc:LP17165-9	skos:exactMatch	CHEBI:478164	cefepime	sempav:HumanCuration
loinc:LP17167-5	skos:exactMatch	CHEBI:43968	meropenem	sempav:HumanCuration
loinc:LP17169-1	skos:exactMatch	CHEBI:9571	Thiothixene	sempav:HumanCuration
loinc:LP17171-7	skos:exactMatch	CHEBI:79870	5beta-Pregnane-3alpha,17alpha,20alpha-triol-11-one	sempav:HumanCuration
loinc:LP17172-5	skos:exactMatch	CHEBI:3219	bupropion	sempav:HumanCuration
loinc:LP17184-0	skos:exactMatch	CHEBI:28750	17alpha-hydroxypregnenolone	sempav:HumanCuration
loinc:LP17185-7	skos:exactMatch	CHEBI:19168	17-oxo steroid	sempav:HumanCuration
loinc:LP17189-9	skos:exactMatch	CHEBI:3996	cyclobenzaprine	sempav:HumanCuration
loinc:LP17229-3	skos:exactMatch	CHEBI:89627	5a-Tetrahydrocortisol	sempav:HumanCuration
loinc:LP17236-8	skos:exactMatch	CHEBI:3766	clozapine	sempav:HumanCuration
loinc:LP17238-4	skos:exactMatch	CHEBI:101278	diltiazem	sempav:HumanCuration
loinc:LP17239-2	skos:exactMatch	CHEBI:4995	felbamate	sempav:HumanCuration
loinc:LP17240-0	skos:exactMatch	CHEBI:132050	norverapamil	sempav:HumanCuration
loinc:LP17241-8	skos:exactMatch	CHEBI:63619	propafenone	sempav:HumanCuration
loinc:LP17242-6	skos:exactMatch	CHEBI:9123	sertraline	sempav:HumanCuration
loinc:LP17245-9	skos:exactMatch	CHEBI:8614	psilocybin	sempav:HumanCuration
loinc:LP17249-1	skos:exactMatch	CHEBI:28052	acetohexamide	sempav:HumanCuration
loinc:LP17250-9	skos:exactMatch	CHEBI:6067	isotretinoin	sempav:HumanCuration
loinc:LP17251-7	skos:exactMatch	CHEBI:6367	lamotrigine	sempav:HumanCuration
loinc:LP17252-5	skos:exactMatch	CHEBI:6792	metaproterenol	sempav:HumanCuration
loinc:LP17253-3	skos:exactMatch	CHEBI:8776	ranitidine	sempav:HumanCuration
loinc:LP17254-1	skos:exactMatch	CHEBI:9613	tolazamide	sempav:HumanCuration
loinc:LP17255-8	skos:exactMatch	CHEBI:10125	zolpidem	sempav:HumanCuration
loinc:LP172582-1	skos:exactMatch	CHEBI:63632	topotecan	sempav:HumanCuration
loinc:LP172583-9	skos:exactMatch	CHEBI:50924	sorafenib	sempav:HumanCuration
loinc:LP172589-6	skos:exactMatch	CHEBI:4315	danazol	sempav:HumanCuration
loinc:LP17261-6	skos:exactMatch	CHEBI:34237	2,4-diaminotoluene	sempav:HumanCuration
loinc:LP17262-4	skos:exactMatch	CHEBI:76288	2,6-diaminotoluene	sempav:HumanCuration
loinc:LP17263-2	skos:exactMatch	CHEBI:33342	zirconium atom	sempav:HumanCuration
loinc:LP17271-5	skos:exactMatch	CHEBI:4885	ethionamide	sempav:HumanCuration
loinc:LP17276-4	skos:exactMatch	CHEBI:63598	levofloxacin	sempav:HumanCuration
loinc:LP172797-5	skos:exactMatch	CHEBI:17573	glycyrrhetinate	sempav:HumanCuration
loinc:LP172798-3	skos:exactMatch	CHEBI:89531	5-Androstenetriol	sempav:HumanCuration
loinc:LP173537-4	skos:exactMatch	CHEBI:81520	2,3',4,4',5-Pentachlorobiphenyl	sempav:HumanCuration
loinc:LP173538-2	skos:exactMatch	CHEBI:34221	2,3,4,5-tetrachlorobiphenyl	sempav:HumanCuration
loinc:LP173539-0	skos:exactMatch	CHEBI:34206	2,2',5,5'-tetrachlorobiphenyl	sempav:HumanCuration
loinc:LP173601-8	skos:exactMatch	CHEBI:68584	ezogabine	sempav:HumanCuration
loinc:LP173603-4	skos:exactMatch	CHEBI:81855	Bromadiolone	sempav:HumanCuration
loinc:LP173604-2	skos:exactMatch	CHEBI:81858	Coumafuryl	sempav:HumanCuration
loinc:LP173605-9	skos:exactMatch	CHEBI:80742	Coumatetralyl	sempav:HumanCuration
loinc:LP173607-5	skos:exactMatch	CHEBI:40070	4-hydroxycoumarin	sempav:HumanCuration
loinc:LP173636-4	skos:exactMatch	CHEBI:31654	gliclazide	sempav:HumanCuration
loinc:LP173640-6	skos:exactMatch	CHEBI:16480	nitric oxide	sempav:HumanCuration
loinc:LP173648-9	skos:exactMatch	CHEBI:6359	lactulose	sempav:HumanCuration
loinc:LP173658-8	skos:exactMatch	CHEBI:17027	allysine	sempav:HumanCuration
loinc:LP173717-2	skos:exactMatch	CHEBI:17737	desmosterol	sempav:HumanCuration
loinc:LP173718-0	skos:exactMatch	CHEBI:16521	lanosterol	sempav:HumanCuration
loinc:LP173719-8	skos:exactMatch	CHEBI:28824	stigmasterol	sempav:HumanCuration
loinc:LP173720-6	skos:exactMatch	CHEBI:27693	sitosterol	sempav:HumanCuration
loinc:LP173721-4	skos:exactMatch	CHEBI:89400	stigmastanol	sempav:HumanCuration
loinc:LP173725-5	skos:exactMatch	CHEBI:1547	3-hydroxykynurenine	sempav:HumanCuration
loinc:LP174445-9	skos:exactMatch	CHEBI:34202	2,2',4,4',5,5'-hexachlorobiphenyl	sempav:HumanCuration
loinc:LP174557-1	skos:exactMatch	CHEBI:17929	N(omega),N(omega)-dimethyl-L-arginine	sempav:HumanCuration
loinc:LP17477-8	skos:exactMatch	CHEBI:82567	Polymethylene polyphenyl isocyanate	sempav:HumanCuration
loinc:LP17562-7	skos:exactMatch	CHEBI:36605	phthalic anhydride	sempav:HumanCuration
loinc:LP17701-1	skos:exactMatch	CHEBI:472657	cefixime	sempav:HumanCuration
loinc:LP17764-9	skos:exactMatch	CHEBI:28097	chlorobenzene	sempav:HumanCuration
loinc:LP17765-6	skos:exactMatch	CHEBI:16101	ethylbenzene	sempav:HumanCuration
loinc:LP17766-4	skos:exactMatch	CHEBI:33375	gadolinium atom	sempav:HumanCuration
loinc:LP17768-0	skos:exactMatch	CHEBI:27452	styrene	sempav:HumanCuration
loinc:LP17843-1	skos:exactMatch	CHEBI:2549	albuterol	sempav:HumanCuration
loinc:LP17844-9	skos:exactMatch	CHEBI:3242	butorphanol	sempav:HumanCuration
loinc:LP17846-4	skos:exactMatch	CHEBI:3395	carbidopa	sempav:HumanCuration
loinc:LP17848-0	skos:exactMatch	CHEBI:27385	tetrachloromethane	sempav:HumanCuration
loinc:LP17849-8	skos:exactMatch	CHEBI:35255	chloroform	sempav:HumanCuration
loinc:LP17856-3	skos:exactMatch	CHEBI:29256	thiol	sempav:HumanCuration
loinc:LP17857-1	skos:exactMatch	CHEBI:2972	baclofen	sempav:HumanCuration
loinc:LP17858-9	skos:exactMatch	CHEBI:3048	benzatropine	sempav:HumanCuration
loinc:LP17859-7	skos:exactMatch	CHEBI:3223	buspirone	sempav:HumanCuration
loinc:LP17860-5	skos:exactMatch	CHEBI:45980	tacrine	sempav:HumanCuration
loinc:LP17862-1	skos:exactMatch	CHEBI:36773	camphor	sempav:HumanCuration
loinc:LP17863-9	skos:exactMatch	CHEBI:34631	chlorpyrifos	sempav:HumanCuration
loinc:LP17865-4	skos:exactMatch	CHEBI:82978	paliperidone	sempav:HumanCuration
loinc:LP17866-2	skos:exactMatch	CHEBI:7565	nifedipine	sempav:HumanCuration
loinc:LP17867-0	skos:exactMatch	CHEBI:8448	procyclidine	sempav:HumanCuration
loinc:LP17868-8	skos:exactMatch	CHEBI:8502	6-propyl-2-thiouracil	sempav:HumanCuration
loinc:LP17869-6	skos:exactMatch	CHEBI:8665	Pyridostigmine	sempav:HumanCuration
loinc:LP17870-4	skos:exactMatch	CHEBI:8694	Quazepam	sempav:HumanCuration
loinc:LP17871-2	skos:exactMatch	CHEBI:8717	quinethazone	sempav:HumanCuration
loinc:LP17872-0	skos:exactMatch	CHEBI:8871	risperidone	sempav:HumanCuration
loinc:LP17874-6	skos:exactMatch	CHEBI:9316	sufentanil	sempav:HumanCuration
loinc:LP17876-1	skos:exactMatch	CHEBI:22494	aminobenzoate	sempav:HumanCuration
loinc:LP17877-9	skos:exactMatch	CHEBI:50786	anabolic androgenic steroid	sempav:HumanCuration
loinc:LP17879-5	skos:exactMatch	CHEBI:3388	carbamazepine-10,11-epoxide	sempav:HumanCuration
loinc:LP17882-9	skos:exactMatch	CHEBI:15837	isoamylol	sempav:HumanCuration
loinc:LP17883-7	skos:exactMatch	CHEBI:46645	isobutanol	sempav:HumanCuration
loinc:LP17884-5	skos:exactMatch	CHEBI:50569	isobutyl acetate	sempav:HumanCuration
loinc:LP17885-2	skos:exactMatch	CHEBI:6015	isoflurane	sempav:HumanCuration
loinc:LP17886-0	skos:exactMatch	CHEBI:70869	methyl hippurate	sempav:HumanCuration
loinc:LP17904-1	skos:exactMatch	CHEBI:82415	Chloramine	sempav:HumanCuration
loinc:LP17905-8	skos:exactMatch	CHEBI:34785	heptachlor	sempav:HumanCuration
loinc:LP17906-6	skos:exactMatch	CHEBI:34786	Heptachlor epoxide	sempav:HumanCuration
loinc:LP17907-4	skos:exactMatch	CHEBI:5692	hexachlorobenzene	sempav:HumanCuration
loinc:LP17908-2	skos:exactMatch	CHEBI:29021	hexane	sempav:HumanCuration
loinc:LP17910-8	skos:exactMatch	CHEBI:37808	butane	sempav:HumanCuration
loinc:LP17911-6	skos:exactMatch	CHEBI:82107	Carbophenothion	sempav:HumanCuration
loinc:LP17912-4	skos:exactMatch	CHEBI:47554	chloroethane	sempav:HumanCuration
loinc:LP17913-2	skos:exactMatch	CHEBI:36014	chloromethane	sempav:HumanCuration
loinc:LP17915-7	skos:exactMatch	CHEBI:47381	diclofenac	sempav:HumanCuration
loinc:LP17920-7	skos:exactMatch	CHEBI:30753	4-aminobenzoic acid	sempav:HumanCuration
loinc:LP17921-5	skos:exactMatch	CHEBI:9481	Tetrahydrocorticosterone	sempav:HumanCuration
loinc:LP17945-4	skos:exactMatch	CHEBI:18067	phylloquinone	sempav:HumanCuration
loinc:LP17949-6	skos:relatedMatch	CHEBI:83527	O-desmethylvenlafaxine	sempav:HumanCuration
loinc:LP17950-4	skos:exactMatch	CHEBI:9943	venlafaxine	sempav:HumanCuration
loinc:LP17951-2	skos:exactMatch	CHEBI:26822	sulfide	sempav:HumanCuration
loinc:LP17952-0	skos:exactMatch	CHEBI:5784	hydroflumethiazide	sempav:HumanCuration
loinc:LP17953-8	skos:exactMatch	CHEBI:6847	Methyclothiazide	sempav:HumanCuration
loinc:LP17954-6	skos:exactMatch	CHEBI:64354	metolazone	sempav:HumanCuration
loinc:LP17955-3	skos:exactMatch	CHEBI:135197	desalkylflurazepam	sempav:HumanCuration
loinc:LP17956-1	skos:exactMatch	CHEBI:9683	trichlormethiazide	sempav:HumanCuration
loinc:LP17970-2	skos:exactMatch	CHEBI:10319	1-naphthol	sempav:HumanCuration
loinc:LP17971-0	skos:exactMatch	CHEBI:35687	butan-2-ol	sempav:HumanCuration
loinc:LP17972-8	skos:exactMatch	CHEBI:45895	tert-butanol	sempav:HumanCuration
loinc:LP17973-6	skos:exactMatch	CHEBI:34556	bendiocarb	sempav:HumanCuration
loinc:LP17975-1	skos:exactMatch	CHEBI:3390	carbaryl	sempav:HumanCuration
loinc:LP17976-9	skos:exactMatch	CHEBI:34611	carbofuran	sempav:HumanCuration
loinc:LP17977-7	skos:exactMatch	CHEBI:34938	propoxur	sempav:HumanCuration
loinc:LP17979-3	skos:exactMatch	CHEBI:7936	paroxetine	sempav:HumanCuration
loinc:LP17981-9	skos:exactMatch	CHEBI:8430	procaine	sempav:HumanCuration
loinc:LP17982-7	skos:exactMatch	CHEBI:9449	terbutaline	sempav:HumanCuration
loinc:LP17987-6	skos:exactMatch	CHEBI:28346	mescaline	sempav:HumanCuration
loinc:LP17988-4	skos:exactMatch	CHEBI:40279	allopurinol	sempav:HumanCuration
loinc:LP17989-2	skos:exactMatch	CHEBI:42797	gabapentin	sempav:HumanCuration
loinc:LP17990-0	skos:exactMatch	CHEBI:4317	dantrolene	sempav:HumanCuration
loinc:LP17991-8	skos:exactMatch	CHEBI:4325	dapsone	sempav:HumanCuration
loinc:LP17994-2	skos:exactMatch	CHEBI:64318	ergotamine	sempav:HumanCuration
loinc:LP17995-9	skos:exactMatch	CHEBI:107736	metoclopramide	sempav:HumanCuration
loinc:LP17996-7	skos:exactMatch	CHEBI:6997	moricizine	sempav:HumanCuration
loinc:LP17998-3	skos:exactMatch	CHEBI:8060	Phenelzine	sempav:HumanCuration
loinc:LP18001-5	skos:exactMatch	CHEBI:38461	carbamate insecticide	sempav:HumanCuration
loinc:LP18003-1	skos:exactMatch	CHEBI:39275	bromomethane	sempav:HumanCuration
loinc:LP18004-9	skos:exactMatch	CHEBI:38656	organochlorine pesticide	sempav:HumanCuration
loinc:LP18005-6	skos:exactMatch	CHEBI:39093	organophosphorus pesticide	sempav:HumanCuration
loinc:LP18006-4	skos:exactMatch	CHEBI:16602	trichloroethene	sempav:HumanCuration
loinc:LP18017-1	skos:exactMatch	CHEBI:19351	(2,4-dichlorophenoxy)acetate	sempav:HumanCuration
loinc:LP18018-9	skos:exactMatch	CHEBI:34623	chlordane	sempav:HumanCuration
loinc:LP18019-7	skos:exactMatch	CHEBI:4469	(S)-amphetamine	sempav:HumanCuration
loinc:LP18020-5	skos:exactMatch	CHEBI:16113	cholesterol	sempav:HumanCuration
loinc:LP18033-8	skos:exactMatch	CHEBI:33709	amino acid	sempav:HumanCuration
loinc:LP18035-3	skos:exactMatch	CHEBI:27283	very long-chain fatty acid	sempav:HumanCuration
loinc:LP18038-7	skos:exactMatch	CHEBI:50699	oligosaccharide	sempav:HumanCuration
loinc:LP18039-5	skos:exactMatch	CHEBI:25722	orotidine	sempav:HumanCuration
loinc:LP18046-0	skos:exactMatch	CHEBI:23888	drug	sempav:HumanCuration
loinc:LP18047-8	skos:exactMatch	CHEBI:35498	diuretic	sempav:HumanCuration
loinc:LP18048-6	skos:exactMatch	CHEBI:6755	mephentermine	sempav:HumanCuration
loinc:LP18049-4	skos:exactMatch	CHEBI:35499	hallucinogen	sempav:HumanCuration
loinc:LP18050-2	skos:exactMatch	CHEBI:49709	chlorate	sempav:HumanCuration
loinc:LP18051-0	skos:exactMatch	CHEBI:4884	ethinamate	sempav:HumanCuration
loinc:LP18052-8	skos:exactMatch	CHEBI:8327	Polythiazide	sempav:HumanCuration
loinc:LP18053-6	skos:exactMatch	CHEBI:28946	theobromine	sempav:HumanCuration
loinc:LP18054-4	skos:exactMatch	CHEBI:17987	benzyl alcohol	sempav:HumanCuration
loinc:LP18055-1	skos:exactMatch	CHEBI:16548	chlordecone	sempav:HumanCuration
loinc:LP18056-9	skos:exactMatch	CHEBI:29005	cyclohexane	sempav:HumanCuration
loinc:LP18057-7	skos:exactMatch	CHEBI:27789	1,2-dichloroethane	sempav:HumanCuration
loinc:LP18058-5	skos:exactMatch	CHEBI:30365	cyclopropane	sempav:HumanCuration
loinc:LP18060-1	skos:exactMatch	CHEBI:9711	triflupromazine	sempav:HumanCuration
loinc:LP18061-9	skos:exactMatch	CHEBI:9725	Trimeprazine	sempav:HumanCuration
loinc:LP18062-7	skos:exactMatch	CHEBI:35522	beta-adrenergic agonist	sempav:HumanCuration
loinc:LP18063-5	skos:exactMatch	CHEBI:35526	hypoglycemic agent	sempav:HumanCuration
loinc:LP18064-3	skos:exactMatch	CHEBI:38605	phenethylamine alkaloid	sempav:HumanCuration
loinc:LP18065-0	skos:exactMatch	CHEBI:37956	histamine antagonist	sempav:HumanCuration
loinc:LP18066-8	skos:exactMatch	CHEBI:17602	4-aminophenol	sempav:HumanCuration
loinc:LP18067-6	skos:exactMatch	CHEBI:5615	halothane	sempav:HumanCuration
loinc:LP18068-4	skos:exactMatch	CHEBI:28262	dimethyl sulfoxide	sempav:HumanCuration
loinc:LP18069-2	skos:exactMatch	CHEBI:64163	diquat	sempav:HumanCuration
loinc:LP18070-0	skos:exactMatch	CHEBI:24003	ethylene	sempav:HumanCuration
loinc:LP18071-8	skos:exactMatch	CHEBI:6702	Mazindol	sempav:HumanCuration
loinc:LP18072-6	skos:exactMatch	CHEBI:50264	thiazide	sempav:HumanCuration
loinc:LP18073-4	skos:exactMatch	CHEBI:35476	antipsychotic agent	sempav:HumanCuration
loinc:LP18074-2	skos:exactMatch	CHEBI:31448	cyclothiazide	sempav:HumanCuration
loinc:LP18075-9	skos:exactMatch	CHEBI:4604	dimenhydrinate	sempav:HumanCuration
loinc:LP18076-7	skos:exactMatch	CHEBI:35524	sympathomimetic agent	sempav:HumanCuration
loinc:LP18078-3	skos:exactMatch	CHEBI:84254	N,N-dimethylacetamide	sempav:HumanCuration
loinc:LP18081-7	skos:exactMatch	CHEBI:64050	N-desmethylclozapine	sempav:HumanCuration
loinc:LP18083-3	skos:exactMatch	CHEBI:5603	Halazepam	sempav:HumanCuration
loinc:LP18086-6	skos:exactMatch	CHEBI:8097	Phenylethylmalonamide	sempav:HumanCuration
loinc:LP18087-4	skos:exactMatch	CHEBI:7735	olanzapine	sempav:HumanCuration
loinc:LP18088-2	skos:exactMatch	CHEBI:9334	sulfasalazine	sempav:HumanCuration
loinc:LP18089-0	skos:exactMatch	CHEBI:23359	colchicine	sempav:HumanCuration
loinc:LP18090-8	skos:exactMatch	CHEBI:4639	diphenoxylate	sempav:HumanCuration
loinc:LP18091-6	skos:exactMatch	CHEBI:27779	griseofulvin	sempav:HumanCuration
loinc:LP18092-4	skos:exactMatch	CHEBI:28787	nitroglycerin	sempav:HumanCuration
loinc:LP18093-2	skos:exactMatch	CHEBI:7443	nabumetone	sempav:HumanCuration
loinc:LP18095-7	skos:exactMatch	CHEBI:7856	oxybutynin	sempav:HumanCuration
loinc:LP18096-5	skos:exactMatch	CHEBI:8212	pimozide	sempav:HumanCuration
loinc:LP18097-3	skos:exactMatch	CHEBI:16227	pyridine	sempav:HumanCuration
loinc:LP18098-1	skos:exactMatch	CHEBI:28487	reserpine	sempav:HumanCuration
loinc:LP18099-9	skos:exactMatch	CHEBI:50217	selegiline	sempav:HumanCuration
loinc:LP18100-5	skos:exactMatch	CHEBI:9352	sulindac	sempav:HumanCuration
loinc:LP18101-3	skos:exactMatch	CHEBI:9453	Terfenadine	sempav:HumanCuration
loinc:LP18102-1	skos:exactMatch	CHEBI:84116	triprolidine	sempav:HumanCuration
loinc:LP18103-9	skos:exactMatch	CHEBI:3655	chlorzoxazone	sempav:HumanCuration
loinc:LP18104-7	skos:exactMatch	CHEBI:81892	Brodifacoum	sempav:HumanCuration
loinc:LP18105-4	skos:exactMatch	CHEBI:3619	chlormezanone	sempav:HumanCuration
loinc:LP18106-2	skos:exactMatch	CHEBI:5130	flurbiprofen	sempav:HumanCuration
loinc:LP18107-0	skos:exactMatch	CHEBI:34656	cumene	sempav:HumanCuration
loinc:LP18109-6	skos:exactMatch	CHEBI:8382	prednisone	sempav:HumanCuration
loinc:LP18110-4	skos:exactMatch	CHEBI:16482	naphthalene	sempav:HumanCuration
loinc:LP18111-2	skos:exactMatch	CHEBI:35682	naphthol	sempav:HumanCuration
loinc:LP18112-0	skos:exactMatch	CHEBI:9648	tramadol	sempav:HumanCuration
loinc:LP18114-6	skos:exactMatch	CHEBI:71941	tolmetin	sempav:HumanCuration
loinc:LP18116-1	skos:exactMatch	CHEBI:24472	halohydrocarbon	sempav:HumanCuration
loinc:LP18121-1	skos:exactMatch	CHEBI:136013	levmetamfetamine	sempav:HumanCuration
loinc:LP18123-7	skos:exactMatch	CHEBI:27998	tungsten	sempav:HumanCuration
loinc:LP18124-5	skos:exactMatch	CHEBI:134923	talbutal	sempav:HumanCuration
loinc:LP18125-2	skos:exactMatch	CHEBI:102216	methohexital	sempav:HumanCuration
loinc:LP18126-0	skos:exactMatch	CHEBI:9536	thiamylal	sempav:HumanCuration
loinc:LP18127-8	skos:exactMatch	CHEBI:5706	hexobarbital	sempav:HumanCuration
loinc:LP18128-6	skos:exactMatch	CHEBI:31827	Metharbital	sempav:HumanCuration
loinc:LP18129-4	skos:exactMatch	CHEBI:134875	allobarbital	sempav:HumanCuration
loinc:LP18131-0	skos:exactMatch	CHEBI:6709	Meclizine	sempav:HumanCuration
loinc:LP18132-8	skos:exactMatch	CHEBI:136957	raphanusamic acid	sempav:HumanCuration
loinc:LP18133-6	skos:exactMatch	CHEBI:55344	n-pentyl nitrite	sempav:HumanCuration
loinc:LP18135-1	skos:exactMatch	CHEBI:36656	phenylglyoxylate	sempav:HumanCuration
loinc:LP18136-9	skos:exactMatch	CHEBI:15598	2-methylcitrate(3-)	sempav:HumanCuration
loinc:LP18138-5	skos:exactMatch	CHEBI:87321	N-methylacetamide	sempav:HumanCuration
loinc:LP18139-3	skos:exactMatch	CHEBI:7438	N-methylformamide	sempav:HumanCuration
